service_number,unit_id,domain,observed_on,value_normalised,raw_kind
SYNTH-CRPF-01-569243,CRPF-01,biometric,2026-09-03,0.3564,resting_heart_rate_trend
SYNTH-CRPF-01-854607,CRPF-01,leave,2026-09-03,0.3975,leave_denied_rate
SYNTH-CRPF-01-854607,CRPF-01,deployment,2026-09-03,0.1405,days_deployed_away_from_station
SYNTH-CRPF-01-854607,CRPF-01,duty_roster,2026-09-03,0.5512,consecutive_duty_days
SYNTH-CRPF-01-854607,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-854607,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-854607,CRPF-01,workload,2026-09-03,0.4184,duty_hours_over_establishment
SYNTH-CRPF-01-854607,CRPF-01,self_report,2026-09-03,0.6657,instrument_score_normalised
SYNTH-CRPF-01-854607,CRPF-01,biometric,2026-09-03,0.2203,resting_heart_rate_trend
SYNTH-CRPF-01-110151,CRPF-01,leave,2026-09-03,0.6843,leave_denied_rate
SYNTH-CRPF-01-110151,CRPF-01,deployment,2026-09-03,0.1883,days_deployed_away_from_station
SYNTH-CRPF-01-110151,CRPF-01,duty_roster,2026-09-03,0.6076,consecutive_duty_days
SYNTH-CRPF-01-110151,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-110151,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-110151,CRPF-01,workload,2026-09-03,0.5577,duty_hours_over_establishment
SYNTH-CRPF-01-110151,CRPF-01,self_report,2026-09-03,0.0785,instrument_score_normalised
SYNTH-CRPF-01-110151,CRPF-01,biometric,2026-09-03,0.3432,resting_heart_rate_trend
SYNTH-CRPF-01-930909,CRPF-01,leave,2026-09-03,0.5914,leave_denied_rate
SYNTH-CRPF-01-930909,CRPF-01,deployment,2026-09-03,0.2397,days_deployed_away_from_station
SYNTH-CRPF-01-930909,CRPF-01,duty_roster,2026-09-03,0.7224,consecutive_duty_days
SYNTH-CRPF-01-930909,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-930909,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-930909,CRPF-01,workload,2026-09-03,0.6422,duty_hours_over_establishment
SYNTH-CRPF-01-273415,CRPF-01,leave,2026-09-03,0.8327,leave_denied_rate
SYNTH-CRPF-01-273415,CRPF-01,deployment,2026-09-03,0.287,days_deployed_away_from_station
SYNTH-CRPF-01-273415,CRPF-01,duty_roster,2026-09-03,0.6253,consecutive_duty_days
SYNTH-CRPF-01-273415,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-273415,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-273415,CRPF-01,workload,2026-09-03,0.7943,duty_hours_over_establishment
SYNTH-CRPF-01-861647,CRPF-01,leave,2026-09-03,0.6041,leave_denied_rate
SYNTH-CRPF-01-861647,CRPF-01,deployment,2026-09-03,0.1842,days_deployed_away_from_station
SYNTH-CRPF-01-861647,CRPF-01,duty_roster,2026-09-03,0.6956,consecutive_duty_days
SYNTH-CRPF-01-861647,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-861647,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-861647,CRPF-01,workload,2026-09-03,0.426,duty_hours_over_establishment
SYNTH-CRPF-01-470063,CRPF-01,leave,2026-09-03,0.787,leave_denied_rate
SYNTH-CRPF-01-470063,CRPF-01,deployment,2026-09-03,0.3118,days_deployed_away_from_station
SYNTH-CRPF-01-470063,CRPF-01,duty_roster,2026-09-03,0.79,consecutive_duty_days
SYNTH-CRPF-01-470063,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-470063,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-470063,CRPF-01,workload,2026-09-03,0.5792,duty_hours_over_establishment
SYNTH-CRPF-01-470063,CRPF-01,self_report,2026-09-03,0.2074,instrument_score_normalised
SYNTH-CRPF-01-597353,CRPF-01,leave,2026-09-03,0.6946,leave_denied_rate
SYNTH-CRPF-01-597353,CRPF-01,deployment,2026-09-03,0.2518,days_deployed_away_from_station
SYNTH-CRPF-01-597353,CRPF-01,duty_roster,2026-09-03,0.6989,consecutive_duty_days
SYNTH-CRPF-01-597353,CRPF-01,transfer,2026-09-03,0.75,postings_in_trailing_year
SYNTH-CRPF-01-597353,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-597353,CRPF-01,workload,2026-09-03,0.5216,duty_hours_over_establishment
SYNTH-CRPF-01-597353,CRPF-01,self_report,2026-09-03,0.2068,instrument_score_normalised
SYNTH-CRPF-01-398737,CRPF-01,leave,2026-09-03,0.339,leave_denied_rate
SYNTH-CRPF-01-398737,CRPF-01,deployment,2026-09-03,0.0875,days_deployed_away_from_station
SYNTH-CRPF-01-398737,CRPF-01,duty_roster,2026-09-03,0.4455,consecutive_duty_days
SYNTH-CRPF-01-398737,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-398737,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-398737,CRPF-01,workload,2026-09-03,0.4989,duty_hours_over_establishment
SYNTH-CRPF-01-398737,CRPF-01,self_report,2026-09-03,0.0872,instrument_score_normalised
SYNTH-CRPF-01-717918,CRPF-01,leave,2026-09-03,0.8113,leave_denied_rate
SYNTH-CRPF-01-717918,CRPF-01,deployment,2026-09-03,0.322,days_deployed_away_from_station
SYNTH-CRPF-01-717918,CRPF-01,duty_roster,2026-09-03,0.8203,consecutive_duty_days
SYNTH-CRPF-01-717918,CRPF-01,transfer,2026-09-03,0.75,postings_in_trailing_year
SYNTH-CRPF-01-717918,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-717918,CRPF-01,workload,2026-09-03,0.7626,duty_hours_over_establishment
SYNTH-CRPF-01-717918,CRPF-01,self_report,2026-09-03,0.289,instrument_score_normalised
SYNTH-CRPF-01-246532,CRPF-01,leave,2026-09-03,0.7618,leave_denied_rate
SYNTH-CRPF-01-246532,CRPF-01,deployment,2026-09-03,0.3041,days_deployed_away_from_station
SYNTH-CRPF-01-246532,CRPF-01,duty_roster,2026-09-03,0.5856,consecutive_duty_days
SYNTH-CRPF-01-246532,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-246532,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-246532,CRPF-01,workload,2026-09-03,0.8189,duty_hours_over_establishment
SYNTH-CRPF-01-246532,CRPF-01,self_report,2026-09-03,0.1632,instrument_score_normalised
SYNTH-CRPF-01-246532,CRPF-01,biometric,2026-09-03,0.4262,resting_heart_rate_trend
SYNTH-CRPF-01-742992,CRPF-01,leave,2026-09-03,0.6652,leave_denied_rate
SYNTH-CRPF-01-742992,CRPF-01,deployment,2026-09-03,0.093,days_deployed_away_from_station
SYNTH-CRPF-01-742992,CRPF-01,duty_roster,2026-09-03,0.5863,consecutive_duty_days
SYNTH-CRPF-01-742992,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-742992,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-742992,CRPF-01,workload,2026-09-03,0.392,duty_hours_over_establishment
SYNTH-CRPF-01-865163,CRPF-01,leave,2026-09-03,0.4312,leave_denied_rate
SYNTH-CRPF-01-865163,CRPF-01,deployment,2026-09-03,0.1804,days_deployed_away_from_station
SYNTH-CRPF-01-865163,CRPF-01,duty_roster,2026-09-03,0.4922,consecutive_duty_days
SYNTH-CRPF-01-865163,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-865163,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-865163,CRPF-01,workload,2026-09-03,0.3658,duty_hours_over_establishment
SYNTH-CRPF-01-865163,CRPF-01,self_report,2026-09-03,0.2567,instrument_score_normalised
SYNTH-CRPF-01-865163,CRPF-01,biometric,2026-09-03,0.5168,resting_heart_rate_trend
SYNTH-CRPF-01-966380,CRPF-01,leave,2026-09-03,0.5796,leave_denied_rate
SYNTH-CRPF-01-966380,CRPF-01,deployment,2026-09-03,0.3016,days_deployed_away_from_station
SYNTH-CRPF-01-966380,CRPF-01,duty_roster,2026-09-03,0.5874,consecutive_duty_days
SYNTH-CRPF-01-966380,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-966380,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-966380,CRPF-01,workload,2026-09-03,0.6975,duty_hours_over_establishment
SYNTH-CRPF-01-391839,CRPF-01,leave,2026-09-03,0.2866,leave_denied_rate
SYNTH-CRPF-01-391839,CRPF-01,deployment,2026-09-03,0.0406,days_deployed_away_from_station
SYNTH-CRPF-01-391839,CRPF-01,duty_roster,2026-09-03,0.427,consecutive_duty_days
SYNTH-CRPF-01-391839,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-391839,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-391839,CRPF-01,workload,2026-09-03,0.236,duty_hours_over_establishment
SYNTH-CRPF-01-668662,CRPF-01,leave,2026-09-03,0.6273,leave_denied_rate
SYNTH-CRPF-01-668662,CRPF-01,deployment,2026-09-03,0.105,days_deployed_away_from_station
SYNTH-CRPF-01-668662,CRPF-01,duty_roster,2026-09-03,0.6491,consecutive_duty_days
SYNTH-CRPF-01-668662,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-668662,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-668662,CRPF-01,workload,2026-09-03,0.5079,duty_hours_over_establishment
SYNTH-CRPF-01-668662,CRPF-01,self_report,2026-09-03,0.4507,instrument_score_normalised
SYNTH-CRPF-01-668662,CRPF-01,biometric,2026-09-03,0.4797,resting_heart_rate_trend
SYNTH-CRPF-01-472369,CRPF-01,leave,2026-09-03,0.7026,leave_denied_rate
SYNTH-CRPF-01-472369,CRPF-01,deployment,2026-09-03,0.1795,days_deployed_away_from_station
SYNTH-CRPF-01-472369,CRPF-01,duty_roster,2026-09-03,0.641,consecutive_duty_days
SYNTH-CRPF-01-472369,CRPF-01,transfer,2026-09-03,0.75,postings_in_trailing_year
SYNTH-CRPF-01-472369,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-472369,CRPF-01,workload,2026-09-03,0.4141,duty_hours_over_establishment
SYNTH-CRPF-01-472369,CRPF-01,self_report,2026-09-03,0.6429,instrument_score_normalised
SYNTH-CRPF-01-128517,CRPF-01,leave,2026-09-03,0.6163,leave_denied_rate
SYNTH-CRPF-01-128517,CRPF-01,deployment,2026-09-03,0.2537,days_deployed_away_from_station
SYNTH-CRPF-01-128517,CRPF-01,duty_roster,2026-09-03,0.6421,consecutive_duty_days
SYNTH-CRPF-01-128517,CRPF-01,transfer,2026-09-03,0.75,postings_in_trailing_year
SYNTH-CRPF-01-128517,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-128517,CRPF-01,workload,2026-09-03,0.6178,duty_hours_over_establishment
SYNTH-CRPF-01-128517,CRPF-01,self_report,2026-09-03,0.4866,instrument_score_normalised
SYNTH-CRPF-01-948893,CRPF-01,leave,2026-09-03,0.4823,leave_denied_rate
SYNTH-CRPF-01-948893,CRPF-01,deployment,2026-09-03,0.2516,days_deployed_away_from_station
SYNTH-CRPF-01-948893,CRPF-01,duty_roster,2026-09-03,0.4619,consecutive_duty_days
SYNTH-CRPF-01-948893,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-948893,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-948893,CRPF-01,workload,2026-09-03,0.5894,duty_hours_over_establishment
SYNTH-CRPF-01-948893,CRPF-01,self_report,2026-09-03,0.4482,instrument_score_normalised
SYNTH-CRPF-01-916568,CRPF-01,leave,2026-09-03,0.7356,leave_denied_rate
SYNTH-CRPF-01-916568,CRPF-01,deployment,2026-09-03,0.3043,days_deployed_away_from_station
SYNTH-CRPF-01-916568,CRPF-01,duty_roster,2026-09-03,0.6392,consecutive_duty_days
SYNTH-CRPF-01-916568,CRPF-01,transfer,2026-09-03,0.75,postings_in_trailing_year
SYNTH-CRPF-01-916568,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-916568,CRPF-01,workload,2026-09-03,0.7892,duty_hours_over_establishment
SYNTH-CRPF-01-916568,CRPF-01,biometric,2026-09-03,0.486,resting_heart_rate_trend
SYNTH-CRPF-01-430355,CRPF-01,leave,2026-09-03,0.507,leave_denied_rate
SYNTH-CRPF-01-430355,CRPF-01,deployment,2026-09-03,0.2717,days_deployed_away_from_station
SYNTH-CRPF-01-430355,CRPF-01,duty_roster,2026-09-03,0.6885,consecutive_duty_days
SYNTH-CRPF-01-430355,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-430355,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-430355,CRPF-01,workload,2026-09-03,0.4946,duty_hours_over_establishment
SYNTH-CRPF-01-430355,CRPF-01,self_report,2026-09-03,0.321,instrument_score_normalised
SYNTH-CRPF-01-446360,CRPF-01,leave,2026-09-03,0.3501,leave_denied_rate
SYNTH-CRPF-01-446360,CRPF-01,deployment,2026-09-03,0.0722,days_deployed_away_from_station
SYNTH-CRPF-01-446360,CRPF-01,duty_roster,2026-09-03,0.3828,consecutive_duty_days
SYNTH-CRPF-01-446360,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-446360,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-446360,CRPF-01,workload,2026-09-03,0.4302,duty_hours_over_establishment
SYNTH-CRPF-01-917928,CRPF-01,leave,2026-09-03,0.4914,leave_denied_rate
SYNTH-CRPF-01-917928,CRPF-01,deployment,2026-09-03,0.1771,days_deployed_away_from_station
SYNTH-CRPF-01-917928,CRPF-01,duty_roster,2026-09-03,0.6571,consecutive_duty_days
SYNTH-CRPF-01-917928,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-917928,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-917928,CRPF-01,workload,2026-09-03,0.642,duty_hours_over_establishment
SYNTH-CRPF-01-917928,CRPF-01,biometric,2026-09-03,0.2527,resting_heart_rate_trend
SYNTH-CRPF-01-375001,CRPF-01,leave,2026-09-03,0.5313,leave_denied_rate
SYNTH-CRPF-01-375001,CRPF-01,deployment,2026-09-03,0.2977,days_deployed_away_from_station
SYNTH-CRPF-01-375001,CRPF-01,duty_roster,2026-09-03,0.5463,consecutive_duty_days
SYNTH-CRPF-01-375001,CRPF-01,transfer,2026-09-03,0.25,postings_in_trailing_year
SYNTH-CRPF-01-375001,CRPF-01,training,2026-09-03,0.0,course_days_assigned
SYNTH-CRPF-01-375001,CRPF-01,workload,2026-09-03,0.5445,duty_hours_over_establishment
SYNTH-CRPF-01-375001,CRPF-01,self_report,2026-09-03,0.4747,instrument_score_normalised
SYNTH-CRPF-01-455510,CRPF-01,leave,2026-09-02,0.7557,leave_denied_rate
SYNTH-CRPF-01-455510,CRPF-01,deployment,2026-09-02,0.2993,days_deployed_away_from_station
SYNTH-CRPF-01-455510,CRPF-01,duty_roster,2026-09-02,0.5292,consecutive_duty_days
SYNTH-CRPF-01-455510,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-455510,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-455510,CRPF-01,workload,2026-09-02,0.5475,duty_hours_over_establishment
SYNTH-CRPF-01-465274,CRPF-01,leave,2026-09-02,0.7233,leave_denied_rate
SYNTH-CRPF-01-465274,CRPF-01,deployment,2026-09-02,0.2565,days_deployed_away_from_station
SYNTH-CRPF-01-465274,CRPF-01,duty_roster,2026-09-02,0.7185,consecutive_duty_days
SYNTH-CRPF-01-465274,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-465274,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-465274,CRPF-01,workload,2026-09-02,0.6545,duty_hours_over_establishment
SYNTH-CRPF-01-465274,CRPF-01,self_report,2026-09-02,0.1925,instrument_score_normalised
SYNTH-CRPF-01-998057,CRPF-01,leave,2026-09-02,0.5116,leave_denied_rate
SYNTH-CRPF-01-998057,CRPF-01,deployment,2026-09-02,0.1662,days_deployed_away_from_station
SYNTH-CRPF-01-998057,CRPF-01,duty_roster,2026-09-02,0.4287,consecutive_duty_days
SYNTH-CRPF-01-998057,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-998057,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-998057,CRPF-01,workload,2026-09-02,0.4105,duty_hours_over_establishment
SYNTH-CRPF-01-998057,CRPF-01,self_report,2026-09-02,0.3095,instrument_score_normalised
SYNTH-CRPF-01-704953,CRPF-01,leave,2026-09-02,0.4198,leave_denied_rate
SYNTH-CRPF-01-704953,CRPF-01,deployment,2026-09-02,0.182,days_deployed_away_from_station
SYNTH-CRPF-01-704953,CRPF-01,duty_roster,2026-09-02,0.5116,consecutive_duty_days
SYNTH-CRPF-01-704953,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-704953,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-704953,CRPF-01,workload,2026-09-02,0.4704,duty_hours_over_establishment
SYNTH-CRPF-01-704953,CRPF-01,self_report,2026-09-02,0.4315,instrument_score_normalised
SYNTH-CRPF-01-548760,CRPF-01,leave,2026-09-02,0.2275,leave_denied_rate
SYNTH-CRPF-01-548760,CRPF-01,deployment,2026-09-02,0.0365,days_deployed_away_from_station
SYNTH-CRPF-01-548760,CRPF-01,duty_roster,2026-09-02,0.3783,consecutive_duty_days
SYNTH-CRPF-01-548760,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-548760,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-548760,CRPF-01,workload,2026-09-02,0.4195,duty_hours_over_establishment
SYNTH-CRPF-01-548760,CRPF-01,biometric,2026-09-02,0.2459,resting_heart_rate_trend
SYNTH-CRPF-01-631837,CRPF-01,leave,2026-09-02,0.432,leave_denied_rate
SYNTH-CRPF-01-631837,CRPF-01,deployment,2026-09-02,0.1738,days_deployed_away_from_station
SYNTH-CRPF-01-631837,CRPF-01,duty_roster,2026-09-02,0.4907,consecutive_duty_days
SYNTH-CRPF-01-631837,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-631837,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-631837,CRPF-01,workload,2026-09-02,0.4128,duty_hours_over_establishment
SYNTH-CRPF-01-583055,CRPF-01,leave,2026-09-02,0.7313,leave_denied_rate
SYNTH-CRPF-01-583055,CRPF-01,deployment,2026-09-02,0.1502,days_deployed_away_from_station
SYNTH-CRPF-01-583055,CRPF-01,duty_roster,2026-09-02,0.4557,consecutive_duty_days
SYNTH-CRPF-01-583055,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-583055,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-583055,CRPF-01,workload,2026-09-02,0.6932,duty_hours_over_establishment
SYNTH-CRPF-01-583055,CRPF-01,self_report,2026-09-02,0.4459,instrument_score_normalised
SYNTH-CRPF-01-800162,CRPF-01,leave,2026-09-02,0.6726,leave_denied_rate
SYNTH-CRPF-01-800162,CRPF-01,deployment,2026-09-02,0.2031,days_deployed_away_from_station
SYNTH-CRPF-01-800162,CRPF-01,duty_roster,2026-09-02,0.7403,consecutive_duty_days
SYNTH-CRPF-01-800162,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-800162,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-800162,CRPF-01,workload,2026-09-02,0.5931,duty_hours_over_establishment
SYNTH-CRPF-01-800162,CRPF-01,self_report,2026-09-02,0.2844,instrument_score_normalised
SYNTH-CRPF-01-473091,CRPF-01,leave,2026-09-02,0.8079,leave_denied_rate
SYNTH-CRPF-01-473091,CRPF-01,deployment,2026-09-02,0.2003,days_deployed_away_from_station
SYNTH-CRPF-01-473091,CRPF-01,duty_roster,2026-09-02,0.893,consecutive_duty_days
SYNTH-CRPF-01-473091,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-473091,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-473091,CRPF-01,workload,2026-09-02,0.633,duty_hours_over_establishment
SYNTH-CRPF-01-473091,CRPF-01,self_report,2026-09-02,0.7544,instrument_score_normalised
SYNTH-CRPF-01-473091,CRPF-01,biometric,2026-09-02,0.4727,resting_heart_rate_trend
SYNTH-CRPF-01-124771,CRPF-01,leave,2026-09-02,0.5975,leave_denied_rate
SYNTH-CRPF-01-124771,CRPF-01,deployment,2026-09-02,0.1174,days_deployed_away_from_station
SYNTH-CRPF-01-124771,CRPF-01,duty_roster,2026-09-02,0.367,consecutive_duty_days
SYNTH-CRPF-01-124771,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-124771,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-124771,CRPF-01,workload,2026-09-02,0.5575,duty_hours_over_establishment
SYNTH-CRPF-01-124771,CRPF-01,biometric,2026-09-02,0.2348,resting_heart_rate_trend
SYNTH-CRPF-01-976873,CRPF-01,leave,2026-09-02,0.5947,leave_denied_rate
SYNTH-CRPF-01-976873,CRPF-01,deployment,2026-09-02,0.2016,days_deployed_away_from_station
SYNTH-CRPF-01-976873,CRPF-01,duty_roster,2026-09-02,0.455,consecutive_duty_days
SYNTH-CRPF-01-976873,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-976873,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-976873,CRPF-01,workload,2026-09-02,0.5098,duty_hours_over_establishment
SYNTH-CRPF-01-976873,CRPF-01,self_report,2026-09-02,0.1484,instrument_score_normalised
SYNTH-CRPF-01-976873,CRPF-01,biometric,2026-09-02,0.3403,resting_heart_rate_trend
SYNTH-CRPF-01-507676,CRPF-01,leave,2026-09-02,0.6095,leave_denied_rate
SYNTH-CRPF-01-507676,CRPF-01,deployment,2026-09-02,0.1517,days_deployed_away_from_station
SYNTH-CRPF-01-507676,CRPF-01,duty_roster,2026-09-02,0.6168,consecutive_duty_days
SYNTH-CRPF-01-507676,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-507676,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-507676,CRPF-01,workload,2026-09-02,0.5487,duty_hours_over_establishment
SYNTH-CRPF-01-507676,CRPF-01,self_report,2026-09-02,0.2048,instrument_score_normalised
SYNTH-CRPF-01-239213,CRPF-01,leave,2026-09-02,0.6625,leave_denied_rate
SYNTH-CRPF-01-239213,CRPF-01,deployment,2026-09-02,0.2138,days_deployed_away_from_station
SYNTH-CRPF-01-239213,CRPF-01,duty_roster,2026-09-02,0.6647,consecutive_duty_days
SYNTH-CRPF-01-239213,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-239213,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-239213,CRPF-01,workload,2026-09-02,0.6479,duty_hours_over_establishment
SYNTH-CRPF-01-239213,CRPF-01,self_report,2026-09-02,0.4572,instrument_score_normalised
SYNTH-CRPF-01-239213,CRPF-01,biometric,2026-09-02,0.2729,resting_heart_rate_trend
SYNTH-CRPF-01-552876,CRPF-01,leave,2026-09-02,0.7381,leave_denied_rate
SYNTH-CRPF-01-552876,CRPF-01,deployment,2026-09-02,0.2571,days_deployed_away_from_station
SYNTH-CRPF-01-552876,CRPF-01,duty_roster,2026-09-02,0.656,consecutive_duty_days
SYNTH-CRPF-01-552876,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-552876,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-552876,CRPF-01,workload,2026-09-02,0.7725,duty_hours_over_establishment
SYNTH-CRPF-01-552876,CRPF-01,self_report,2026-09-02,0.3248,instrument_score_normalised
SYNTH-CRPF-01-552876,CRPF-01,biometric,2026-09-02,0.1519,resting_heart_rate_trend
SYNTH-CRPF-01-582851,CRPF-01,leave,2026-09-02,0.6056,leave_denied_rate
SYNTH-CRPF-01-582851,CRPF-01,deployment,2026-09-02,0.2588,days_deployed_away_from_station
SYNTH-CRPF-01-582851,CRPF-01,duty_roster,2026-09-02,0.4873,consecutive_duty_days
