leave_mean_7d,leave_mean_30d,leave_mean_90d,leave_mean_180d,deployment_mean_7d,deployment_mean_30d,deployment_mean_90d,deployment_mean_180d,duty_roster_mean_7d,duty_roster_mean_30d,duty_roster_mean_90d,duty_roster_mean_180d,transfer_mean_7d,transfer_mean_30d,transfer_mean_90d,transfer_mean_180d,training_mean_7d,training_mean_30d,training_mean_90d,training_mean_180d,workload_mean_7d,workload_mean_30d,workload_mean_90d,workload_mean_180d,self_report_mean_7d,self_report_mean_30d,self_report_mean_90d,self_report_mean_180d,biometric_mean_7d,biometric_mean_30d,biometric_mean_90d,biometric_mean_180d,voice_mean_7d,voice_mean_30d,voice_mean_90d,voice_mean_180d,leave_slope,deployment_slope,duty_roster_slope,transfer_slope,training_slope,workload_slope,self_report_slope,biometric_slope,voice_slope,age_band,deployed,rank,unit_kind,label
0.446314,0.410817,0.423418,0.443953,0.0,0.0,0.0,0.211111,0.441257,0.414013,0.383043,0.428031,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.3277,0.440633,0.439071,0.441509,0.3665,0.3665,0.408384,0.392696,0.4874,0.40677,0.392302,0.393667,0.0,0.0,0.0,0.0,0.002361,-0.211111,0.013227,0.0,-0.077778,-0.113809,-0.026196,0.093733,0.0,40-plus,static,Inspector,group centre,0
0.405814,0.38469,0.341564,0.350295,0.0,0.0,0.233333,0.155556,0.244,0.207213,0.240371,0.257936,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.155556,0.218714,0.25225,0.271487,0.315763,0.3507,0.3507,0.3507,0.382063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055519,-0.155556,-0.013936,0.0,-0.155556,-0.097048,-0.031363,0.0,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.3673,0.408163,0.415442,0.40748,0.0,0.0,0.0,0.222222,0.530443,0.4675,0.452387,0.445384,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4055,0.33688,0.432514,0.426689,0.0,0.0,0.0,0.0,0.400586,0.36004,0.394521,0.392041,0.0,0.0,0.0,0.0,-0.04018,-0.222222,0.085058,0.0,0.0,-0.021189,0.0,0.008545,0.0,under-30,static,Constable,left-wing extremism area,0
0.370443,0.374673,0.356927,0.353062,0.1495,0.1495,0.101328,0.050664,0.408014,0.42614,0.360128,0.37564,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.590443,0.553677,0.453666,0.377986,0.1448,0.1448,0.201953,0.275277,0.381457,0.332847,0.342786,0.343094,0.0,0.0,0.0,0.0,0.017381,0.098836,0.032374,0.0,0.0,0.212457,-0.130477,0.038363,0.0,40-plus,surged,Inspector,internal security duty,0
0.485729,0.431183,0.348204,0.360453,0.0,0.133333,0.388889,0.194444,0.238,0.376413,0.329082,0.349863,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4194,0.372983,0.331554,0.390586,0.4309,0.4309,0.352374,0.30897,0.377971,0.313427,0.35163,0.355406,0.0,0.0,0.0,0.0,0.125275,-0.194444,-0.111863,0.0,0.0,0.028814,0.12193,0.022565,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
0.5317,0.492277,0.384791,0.359752,0.0,0.0,0.044444,0.161111,0.255129,0.357713,0.287122,0.289584,0.25,0.25,0.25,0.25,0.0,0.0,0.255556,0.127778,0.1261,0.288243,0.324554,0.320021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171948,-0.161111,-0.034455,0.0,-0.127778,-0.193921,0.0,0.0,0.0,under-30,static,Head Constable,group centre,0
0.499,0.372373,0.320488,0.317377,0.0,0.0,0.0,0.183333,0.4636,0.33188,0.339219,0.34701,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.2326,0.380857,0.390691,0.38843,0.0,0.0,0.0,0.0,0.406657,0.352153,0.356619,0.351326,0.0,0.0,0.0,0.0,0.181623,-0.183333,0.11659,0.0,-0.077778,-0.15583,0.0,0.055331,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.300029,0.341507,0.355688,0.373254,0.0,0.266667,0.355556,0.177778,0.3048,0.345977,0.328923,0.345627,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.077778,0.424614,0.40006,0.383383,0.362488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073225,-0.177778,-0.040827,0.0,-0.077778,0.062126,0.0,0.0,0.0,30-39,static,Sub-Inspector,internal security duty,0
0.398671,0.37975,0.402829,0.393023,0.0,0.0,0.0,0.0,0.475943,0.44856,0.421671,0.4157,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.369114,0.378417,0.411912,0.396077,0.4043,0.45311,0.505712,0.459544,0.495914,0.368977,0.373036,0.363623,0.0,0.0,0.0,0.0,0.005649,0.0,0.060243,0.0,-0.077778,-0.026963,-0.055244,0.132292,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.344,0.347453,0.43249,0.406387,0.0,0.0,0.0,0.0,0.525414,0.400307,0.461992,0.418369,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.133333,0.4879,0.49056,0.397627,0.414822,0.536,0.536,0.536,0.499437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062387,0.0,0.107045,0.0,-0.133333,0.073078,0.036563,0.0,0.0,40-plus,static,Sub-Inspector,group centre,0
0.431114,0.41551,0.413056,0.342768,0.0,0.0,0.0,0.061111,0.281986,0.399527,0.351504,0.347538,0.75,0.75,0.75,0.75,0.0,0.1,0.155556,0.077778,0.229343,0.37091,0.353086,0.376618,0.0,0.0,0.0,0.0,0.3251,0.317463,0.328634,0.325543,0.0,0.0,0.0,0.0,0.088346,-0.061111,-0.065553,0.0,-0.077778,-0.147275,0.0,-0.000443,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.485,0.369427,0.378679,0.377421,0.0,0.0,0.0,0.05,0.369529,0.335427,0.357516,0.372953,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4881,0.361873,0.393101,0.368736,0.4017,0.4017,0.4017,0.4017,0.355257,0.3346,0.337206,0.342709,0.0,0.0,0.0,0.0,0.107579,-0.05,-0.003424,0.0,0.0,0.119364,0.0,0.012548,0.0,30-39,static,Head Constable,election duty,0
0.490957,0.384983,0.3724,0.381881,0.0,0.0,0.0,0.188889,0.3137,0.48601,0.400441,0.37366,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2872,0.388293,0.379769,0.396952,0.5208,0.5208,0.509138,0.411602,0.417686,0.38161,0.374946,0.367487,0.0,0.0,0.0,0.0,0.109076,-0.188889,-0.05996,0.0,0.0,-0.109752,0.109198,0.050199,0.0,30-39,static,Head Constable,election duty,0
0.5115,0.463987,0.419878,0.412759,0.0,0.0,0.0,0.111111,0.440786,0.450557,0.443098,0.411974,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.403686,0.345307,0.423946,0.411137,0.5848,0.61626,0.557139,0.464669,0.383,0.381267,0.390272,0.393694,0.0,0.0,0.0,0.0,0.098741,-0.111111,0.028812,0.0,-0.077778,-0.007452,0.120131,-0.010694,0.0,30-39,static,Sub-Inspector,internal security duty,0
0.2774,0.3955,0.415503,0.404419,0.0,0.0,0.0,0.0,0.519271,0.416033,0.403859,0.377512,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.477257,0.435007,0.407062,0.378659,0.0,0.0,0.0,0.0,0.321157,0.312627,0.333358,0.333312,0.0,0.0,0.0,0.0,-0.127019,0.0,0.141759,0.0,-0.077778,0.098598,0.0,-0.012155,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.444129,0.351497,0.2956,0.349998,0.0,0.633333,0.366667,0.183333,0.418871,0.42967,0.432261,0.389235,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.2991,0.285207,0.358831,0.345237,0.1312,0.1312,0.1312,0.1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094131,-0.183333,0.029636,0.0,-0.077778,-0.046137,-0.0205,0.0,0.0,under-30,static,Constable,group centre,0
0.386986,0.34054,0.377767,0.353303,0.0,0.133333,0.355556,0.177778,0.252429,0.255813,0.345577,0.347159,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.189429,0.309503,0.35306,0.362894,0.5141,0.5141,0.4671,0.446301,0.2926,0.318613,0.338679,0.337697,0.0,0.0,0.0,0.0,0.033682,-0.177778,-0.09473,0.0,-0.077778,-0.173465,0.067799,-0.045097,0.0,40-plus,static,Inspector,internal security duty,0
0.245,0.279513,0.339468,0.326014,0.0,0.0,0.0,0.0,0.204229,0.342953,0.367993,0.35711,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.389229,0.315257,0.315138,0.336227,0.0,0.0,0.0,0.0,0.354071,0.35349,0.365033,0.353903,0.0,0.0,0.0,0.0,-0.081014,0.0,-0.152881,0.0,0.0,0.053001,0.0,0.000169,0.0,30-39,static,Sub-Inspector,election duty,0
0.526,0.50224,0.474989,0.468104,0.0,0.0,0.166667,0.216667,0.523,0.462543,0.42298,0.438884,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.066667,0.319057,0.334963,0.397609,0.407836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057896,-0.216667,0.084116,0.0,-0.066667,-0.088779,0.0,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.377057,0.518973,0.472512,0.421098,0.0,0.0,0.0,0.15,0.4717,0.437113,0.429843,0.418183,0.25,0.25,0.25,0.25,0.142857,0.466667,0.155556,0.155556,0.3076,0.38066,0.423726,0.4208,0.4199,0.4199,0.407267,0.364188,0.423157,0.402117,0.383353,0.381514,0.0,0.0,0.0,0.0,-0.044041,-0.15,0.053517,0.0,-0.012698,-0.1132,0.055712,0.041643,0.0,under-30,static,Constable,internal security duty,0
0.330214,0.442787,0.420756,0.413028,0.0,0.266667,0.4,0.2,0.275029,0.396867,0.393147,0.397118,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3183,0.3322,0.32985,0.374018,0.3916,0.3916,0.3916,0.39988,0.338929,0.367217,0.389027,0.375852,0.0,0.0,0.0,0.0,-0.082813,-0.2,-0.122089,0.0,0.0,-0.055718,-0.00828,-0.036924,0.0,40-plus,static,Assistant Commandant,law and order deployment,0
0.630571,0.69856,0.60335,0.503861,0.2737,0.2737,0.185508,0.287198,0.776843,0.74746,0.576417,0.462051,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.637771,0.62299,0.564793,0.458987,0.3657,0.3657,0.391758,0.427346,0.364657,0.349287,0.374256,0.369842,0.0,0.0,0.0,0.0,0.12671,-0.013498,0.314792,0.0,-0.077778,0.178784,-0.061646,-0.005185,0.0,40-plus,surged,Inspector,internal security duty,0
0.379114,0.324227,0.344882,0.357362,0.0,0.0,0.0,0.088889,0.475429,0.475847,0.455152,0.426644,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.483429,0.450963,0.439482,0.432494,0.0,0.0,0.0,0.0,0.442,0.412903,0.413688,0.40956,0.0,0.0,0.0,0.0,0.021753,-0.088889,0.048785,0.0,-0.077778,0.050934,0.0,0.03244,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.4079,0.455607,0.457104,0.450618,0.0,0.0,0.466667,0.233333,0.3169,0.33875,0.428878,0.458273,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.466643,0.489773,0.487213,0.48354,0.6687,0.6687,0.6687,0.652961,0.452086,0.397653,0.420626,0.430722,0.0,0.0,0.0,0.0,-0.042718,-0.233333,-0.141373,0.0,0.0,-0.016897,0.015739,0.021364,0.0,under-30,static,Constable,law and order deployment,0
0.549371,0.528197,0.481799,0.437984,0.0,0.0,0.155556,0.216667,0.5236,0.486933,0.473313,0.453042,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5633,0.398823,0.365088,0.412174,0.5465,0.5465,0.595407,0.610253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111387,-0.216667,0.070558,0.0,0.0,0.151126,-0.063753,0.0,0.0,30-39,static,Head Constable,election duty,0
0.4011,0.36032,0.392161,0.35479,0.0,0.1,0.333333,0.166667,0.2106,0.296983,0.389239,0.365129,0.25,0.25,0.25,0.25,0.0,0.633333,0.211111,0.105556,0.382214,0.34603,0.343238,0.329736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04631,-0.166667,-0.154529,0.0,-0.105556,0.052478,0.0,0.0,0.0,under-30,static,Constable,left-wing extremism area,0
0.440543,0.378057,0.36877,0.397924,0.0,0.0,0.0,0.205556,0.2722,0.428553,0.328794,0.350257,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.484043,0.31669,0.392489,0.403637,0.5605,0.5605,0.478207,0.448554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042618,-0.205556,-0.078057,0.0,0.0,0.080406,0.111946,0.0,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.4399,0.372807,0.395772,0.329099,0.0,0.0,0.0,0.0,0.2337,0.297993,0.384908,0.353754,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.289943,0.316547,0.342991,0.330912,0.2545,0.2545,0.2545,0.330547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110801,0.0,-0.120054,0.0,0.0,-0.040969,-0.076047,0.0,0.0,30-39,static,Head Constable,left-wing extremism area,0
0.3927,0.30536,0.321726,0.345563,0.0,0.0,0.0,0.177778,0.335529,0.39735,0.359391,0.331984,0.25,0.25,0.25,0.25,0.0,0.066667,0.311111,0.155556,0.446429,0.438453,0.394234,0.380907,0.3879,0.373207,0.35803,0.373632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047137,-0.177778,0.003545,0.0,-0.155556,0.065522,0.014268,0.0,0.0,under-30,static,Constable,election duty,0
0.371,0.3611,0.378144,0.365077,0.0,0.0,0.0,0.155556,0.392871,0.42016,0.414331,0.391814,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.320029,0.359587,0.401982,0.371722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005923,-0.155556,0.001058,0.0,0.0,-0.051693,0.0,0.0,0.0,under-30,static,Constable,left-wing extremism area,0
0.4303,0.416583,0.378502,0.371145,0.0,0.0,0.0,0.0,0.291,0.30845,0.290852,0.324133,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.462129,0.39254,0.443,0.421874,0.6195,0.6195,0.560837,0.425746,0.389114,0.304747,0.332883,0.348576,0.0,0.0,0.0,0.0,0.059155,0.0,-0.033133,0.0,0.0,0.040255,0.193754,0.040538,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.390457,0.380243,0.38905,0.367676,0.0,0.0,0.0,0.077778,0.2473,0.294653,0.314824,0.299184,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.273957,0.33851,0.363087,0.371106,0.291,0.291,0.291,0.328345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022781,-0.077778,-0.051884,0.0,-0.077778,-0.097149,-0.037345,0.0,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
0.315529,0.366387,0.388362,0.388042,0.0,0.0,0.166667,0.183333,0.440171,0.402267,0.342924,0.343716,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.077778,0.4075,0.35342,0.368221,0.378384,0.353,0.353,0.384707,0.320847,0.312257,0.304727,0.354268,0.357561,0.0,0.0,0.0,0.0,-0.072514,-0.183333,0.096455,0.0,-0.077778,0.029116,0.032153,-0.045304,0.0,40-plus,static,Sub-Inspector,left-wing extremism area,0
0.381,0.44342,0.441977,0.434448,0.0,0.0,0.388889,0.211111,0.569129,0.448147,0.482276,0.446641,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.315571,0.3397,0.373032,0.382935,0.620843,0.616747,0.473807,0.347353,0.437814,0.368383,0.401042,0.393859,0.0,0.0,0.0,0.0,-0.053448,-0.211111,0.122488,0.0,0.0,-0.067364,0.27349,0.043955,0.0,under-30,static,Constable,election duty,0
0.280543,0.37873,0.39515,0.414816,0.0,0.0,0.0,0.0,0.462471,0.41554,0.420766,0.433714,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.366243,0.425073,0.47256,0.461828,0.4301,0.4301,0.441481,0.443996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134273,0.0,0.028758,0.0,-0.077778,-0.095585,-0.013896,0.0,0.0,30-39,static,Sub-Inspector,internal security duty,0
0.343486,0.34321,0.350926,0.355515,0.0,0.0,0.344444,0.172222,0.1957,0.29128,0.293627,0.348117,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.493786,0.414257,0.367246,0.376617,0.2336,0.2336,0.2336,0.239853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012029,-0.172222,-0.152417,0.0,0.0,0.117169,-0.006253,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.477329,0.444167,0.382789,0.394089,0.0,0.0,0.377778,0.188889,0.4825,0.411593,0.382909,0.38995,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4138,0.470083,0.419906,0.38827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08324,-0.188889,0.09255,0.0,0.0,0.02553,0.0,0.0,0.0,40-plus,static,Inspector,election duty,0
0.2633,0.323513,0.370203,0.366846,0.0,0.0,0.0,0.0,0.4914,0.450237,0.398502,0.357297,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.218071,0.32312,0.34984,0.362164,0.2933,0.2933,0.294286,0.327851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103546,0.0,0.134103,0.0,0.0,-0.144092,-0.034551,0.0,0.0,under-30,static,Constable,internal security duty,0
0.4031,0.3509,0.355701,0.367663,0.0,0.0,0.444444,0.222222,0.308086,0.357327,0.375269,0.391156,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2832,0.407373,0.372102,0.414862,0.0,0.0,0.0,0.0,0.465071,0.410347,0.414816,0.403332,0.0,0.0,0.0,0.0,0.035437,-0.222222,-0.08307,0.0,0.0,-0.131662,0.0,0.06174,0.0,under-30,static,Constable,law and order deployment,0
0.490414,0.531387,0.461226,0.407712,0.0,0.0,0.077778,0.2,0.329829,0.410567,0.423757,0.391938,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.381514,0.48644,0.415258,0.389076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082703,-0.2,-0.062109,0.0,-0.077778,-0.007562,0.0,0.0,0.0,under-30,static,Constable,left-wing extremism area,0
0.410457,0.344177,0.34394,0.370039,0.0,0.0,0.0,0.188889,0.405414,0.36075,0.392437,0.376897,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.440143,0.377303,0.419438,0.399345,0.0,0.0,0.0,0.0,0.418914,0.368923,0.382543,0.360677,0.0,0.0,0.0,0.0,0.040418,-0.188889,0.028518,0.0,0.0,0.040798,0.0,0.058238,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.5419,0.508407,0.493423,0.4682,0.0,0.0,0.0,0.0,0.488,0.43725,0.388582,0.403565,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.3701,0.39587,0.408058,0.413202,0.0,0.0,0.0,0.0,0.432243,0.37557,0.399594,0.404443,0.0,0.0,0.0,0.0,0.0737,0.0,0.084435,0.0,-0.077778,-0.043102,0.0,0.0278,0.0,under-30,static,Head Constable,election duty,0
0.445243,0.337063,0.412058,0.399277,0.0,0.4,0.377778,0.188889,0.3226,0.433033,0.36539,0.340852,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.3365,0.366807,0.364187,0.348349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045966,-0.188889,-0.018252,0.0,-0.077778,-0.011849,0.0,0.0,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.3524,0.42132,0.366702,0.377357,0.0,0.0,0.0,0.0,0.464857,0.41186,0.436969,0.392564,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.3341,0.291527,0.369804,0.369063,0.4128,0.388377,0.430793,0.371847,0.356371,0.330707,0.35971,0.368407,0.0,0.0,0.0,0.0,-0.024957,0.0,0.072293,0.0,0.0,-0.034963,0.040953,-0.012035,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.316486,0.34422,0.418268,0.428323,0.0,0.0,0.0,0.0,0.3657,0.372313,0.37598,0.386696,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.565429,0.5146,0.448558,0.410568,0.4634,0.43784,0.394937,0.326268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111837,0.0,-0.020996,0.0,0.0,0.154861,0.137132,0.0,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.4165,0.431847,0.393491,0.372416,0.0,0.0,0.0,0.0,0.301071,0.293707,0.364576,0.390988,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.437343,0.385713,0.338679,0.345864,0.5114,0.5114,0.378719,0.375124,0.326971,0.28509,0.327197,0.324128,0.0,0.0,0.0,0.0,0.044084,0.0,-0.089916,0.0,-0.077778,0.091479,0.136276,0.002844,0.0,30-39,static,Head Constable,internal security duty,0
0.371343,0.34537,0.337097,0.363552,0.0,0.133333,0.422222,0.211111,0.468743,0.4966,0.444011,0.423451,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.465471,0.511183,0.459481,0.439231,0.3011,0.43239,0.462962,0.420718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007791,-0.211111,0.045292,0.0,0.0,0.02624,-0.119618,0.0,0.0,40-plus,static,Inspector,law and order deployment,0
0.398757,0.330403,0.347816,0.374414,0.0,0.0,0.0,0.0,0.4316,0.357373,0.342437,0.344585,0.25,0.25,0.25,0.25,0.0,0.0,0.311111,0.155556,0.295329,0.360103,0.364656,0.37021,0.0,0.0,0.0,0.0,0.329886,0.306617,0.342533,0.344788,0.0,0.0,0.0,0.0,0.024343,0.0,0.087015,0.0,-0.155556,-0.074881,0.0,-0.014902,0.0,under-30,static,Constable,group centre,0
0.4595,0.317317,0.322679,0.348769,0.0,0.0,0.0,0.0,0.287886,0.27168,0.289619,0.327299,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.313457,0.299477,0.35727,0.355826,0.0,0.0,0.0,0.0,0.382957,0.301917,0.34357,0.347104,0.0,0.0,0.0,0.0,0.110731,0.0,-0.039413,0.0,-0.077778,-0.042369,0.0,0.035853,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.429,0.440773,0.474676,0.435291,0.0,0.0,0.0,0.211111,0.583286,0.47945,0.444184,0.417074,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4638,0.390997,0.383121,0.400735,0.3142,0.3294,0.460944,0.505413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006291,-0.211111,0.166212,0.0,0.0,0.063065,-0.191213,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.428286,0.417377,0.378463,0.363111,0.0,0.0,0.366667,0.183333,0.409143,0.436873,0.362613,0.388796,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.382771,0.395307,0.390579,0.3588,0.2859,0.2859,0.287811,0.275393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065175,-0.183333,0.020347,0.0,0.0,0.023971,0.010507,0.0,0.0,under-30,static,Constable,group centre,0
0.3135,0.355273,0.392283,0.380291,0.0,0.0,0.0,0.0,0.5389,0.404697,0.382188,0.40294,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.339029,0.393967,0.371053,0.388282,0.0,0.0,0.0,0.0,0.386929,0.35953,0.375974,0.370052,0.0,0.0,0.0,0.0,-0.066791,0.0,0.13596,0.0,0.0,-0.049254,0.0,0.016876,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.3609,0.4286,0.436154,0.436006,0.0,0.0,0.433333,0.227778,0.427929,0.447583,0.41705,0.411757,0.75,0.75,0.75,0.75,0.0,0.0,0.022222,0.155556,0.499171,0.54929,0.503753,0.483061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075106,-0.227778,0.016171,0.0,-0.155556,0.016111,0.0,0.0,0.0,40-plus,static,Inspector,election duty,0
0.3412,0.43322,0.361818,0.365481,0.0,0.0,0.0,0.177778,0.356714,0.491997,0.385578,0.400148,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4618,0.419067,0.376767,0.360969,0.2922,0.2922,0.255041,0.276716,0.342957,0.305737,0.334539,0.340747,0.0,0.0,0.0,0.0,-0.024281,-0.177778,-0.043434,0.0,0.0,0.100831,0.015484,0.00221,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.2859,0.38575,0.398022,0.369038,0.0,0.0,0.0,0.161111,0.313386,0.348673,0.333633,0.354416,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.173529,0.28876,0.322363,0.327086,0.2926,0.34355,0.315631,0.320028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083138,-0.161111,-0.04103,0.0,0.0,-0.153557,-0.027428,0.0,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.5092,0.41547,0.410336,0.405612,0.0,0.0,0.0,0.0,0.4596,0.425257,0.378258,0.380788,0.75,0.75,0.75,0.75,0.0,0.0,0.111111,0.077778,0.306,0.353627,0.433922,0.416533,0.3202,0.3202,0.3202,0.33272,0.369786,0.33685,0.362867,0.367976,0.0,0.0,0.0,0.0,0.103588,0.0,0.078812,0.0,-0.077778,-0.110533,-0.01252,0.00181,0.0,40-plus,static,Inspector,law and order deployment,0
0.466414,0.367367,0.301116,0.318998,0.0,0.0,0.322222,0.161111,0.309414,0.36444,0.354194,0.341561,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1989,0.25194,0.264852,0.275541,0.0,0.0,0.0,0.0,0.357671,0.30069,0.3303,0.327464,0.0,0.0,0.0,0.0,0.147417,-0.161111,-0.032147,0.0,0.0,-0.076641,0.0,0.030208,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.2391,0.417543,0.402293,0.415818,0.0,0.0,0.422222,0.211111,0.471314,0.44504,0.440128,0.427127,0.75,0.75,0.75,0.75,0.0,0.466667,0.155556,0.077778,0.543014,0.466013,0.466572,0.45666,0.6386,0.6386,0.6386,0.568818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176718,-0.211111,0.044187,0.0,-0.077778,0.086354,0.069782,0.0,0.0,40-plus,static,Assistant Commandant,election duty,0
0.361671,0.352177,0.382277,0.41779,0.0,0.366667,0.433333,0.216667,0.402629,0.45429,0.426916,0.438249,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.3712,0.297613,0.359766,0.394414,0.1085,0.26327,0.30749,0.360595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056119,-0.216667,-0.03562,0.0,-0.077778,-0.023214,-0.252095,0.0,0.0,under-30,static,Constable,internal security duty,0
